time,price,SMA,Lower,Upper,distance,position
2018-02-23 11:06:00,1.22941,1.2347425190839696,1.2191028383192715,1.2503821998486677,-0.0053325190839697,0.0
2018-02-23 13:27:00,1.23016,1.2346837404580153,1.2190334117151644,1.2503340692008662,-0.004523740458015402,0.0
2018-02-23 15:48:00,1.22991,1.2346212213740457,1.218960470429695,1.2502819723183964,-0.004711221374045671,0.0
2018-02-23 18:09:00,1.23036,1.234556641221374,1.2188959080406403,1.2502173744021077,-0.004196641221374087,0.0
2018-02-23 20:30:00,1.22957,1.234478244274809,1.2188212960544527,1.2501351924951654,-0.004908244274808959,0.0
2018-02-25 21:51:00,1.22819,1.2344186259541985,1.2187255980533234,1.2501116538550736,-0.006228625954198597,0.0
2018-02-26 00:12:00,1.23164,1.2343967175572519,1.2186961922465385,1.2500972428679653,-0.00275671755725182,0.0
2018-02-26 02:33:00,1.2311,1.2343796183206108,1.2186695779437173,1.2500896586975043,-0.0032796183206107443,0.0
2018-02-26 04:54:00,1.23204,1.2344118320610689,1.2187387451231586,1.2500849189989791,-0.002371832061068835,0.0
2018-02-26 07:15:00,1.23407,1.2344764122137406,1.2188799806556592,1.250072843771822,-0.00040641221374060343,0.0
2018-02-26 09:36:00,1.23362,1.234527251908397,1.21898625856257,1.250068245254224,-0.0009072519083970221,0.0
2018-02-26 11:57:00,1.23052,1.234558320610687,1.219066218374102,1.250050422847272,-0.004038320610686874,0.0
2018-02-26 14:18:00,1.23136,1.2345908396946563,1.219144023535146,1.2500376558541666,-0.003230839694656318,0.0
2018-02-26 16:39:00,1.23102,1.234630534351145,1.2192479757337245,1.2500130929685656,-0.0036105343511450005,0.0
2018-02-26 19:00:00,1.2316,1.2346664122137405,1.2193346900326474,1.2499981343948336,-0.003066412213740488,0.0
2018-02-26 21:21:00,1.2309,1.2347186259541985,1.2194862331903207,1.2499510187180762,-0.0038186259541983514,0.0
2018-02-26 23:42:00,1.23358,1.2347932824427479,1.2196812005838749,1.249905364301621,-0.0012132824427479871,0.0
2018-02-27 02:03:00,1.23229,1.23483106870229,1.219769435273267,1.249892702131313,-0.0025410687022899836,0.0
2018-02-27 04:24:00,1.23261,1.2348858015267175,1.2199098571328757,1.2498617459205592,-0.002275801526717469,0.0
2018-02-27 06:45:00,1.2335,1.2349383206106872,1.2200311202538783,1.2498455209674961,-0.0014383206106871604,0.0
2018-02-27 09:06:00,1.2323,1.2349964122137405,1.2201912251666354,1.2498015992608456,-0.0026964122137405067,0.0
2018-02-27 11:27:00,1.23034,1.2350309923664122,1.220291275042127,1.2497707096906974,-0.004690992366412239,0.0
2018-02-27 13:48:00,1.22449,1.2350229007633589,1.2202610571243717,1.249784744402346,-0.010532900763358777,0.0
2018-02-27 16:09:00,1.22546,1.23502106870229,1.22025450246388,1.2497876349407,-0.00956106870229001,0.0
2018-02-27 18:30:00,1.22322,1.2350023664122138,1.2201819543278212,1.2498227784966065,-0.011782366412213863,0.0
2018-02-27 20:51:00,1.22356,1.234976564885496,1.2200879644406533,1.2498651653303388,-0.011416564885496028,0.0
2018-02-27 23:12:00,1.22322,1.2349559541984731,1.22000945622354,1.2499024521734063,-0.011735954198473175,0.0
2018-02-28 01:33:00,1.22238,1.2349223664122138,1.219882328394244,1.2499624044301836,-0.012542366412213735,0.0
2018-02-28 03:54:00,1.22207,1.234900687022901,1.2197944341777835,1.2500069398680183,-0.01283068702290091,0.0
2018-02-28 06:15:00,1.22027,1.2348925190839697,1.2197555856797688,1.2500294524881705,-0.01462251908396972,0.0
2018-02-28 08:36:00,1.22271,1.2348887786259541,1.2197399615565414,1.2500375956953669,-0.012178778625954179,0.0
2018-02-28 10:57:00,1.22116,1.2348585496183206,1.2196156475885187,1.2501014516481226,-0.013698549618320621,0.0
2018-02-28 13:18:00,1.21912,1.2348069465648854,1.2193966744875908,1.25021721864218,-0.01568694656488545,1.0
2018-02-28 15:39:00,1.22088,1.2347580916030534,1.219211656916157,1.2503045262899497,-0.013878091603053422,1.0
2018-02-28 18:00:00,1.21968,1.23469213740458,1.21896337100811,1.25042090380105,-0.015012137404579962,1.0
2018-02-28 20:21:00,1.2193,1.234616717557252,1.2186879365535743,1.2505454985609297,-0.015316717557251947,1.0
2018-02-28 22:42:00,1.21888,1.2345530534351146,1.2184395149528533,1.2506665919173758,-0.015673053435114603,1.0
2018-03-01 01:03:00,1.2194,1.2344951908396946,1.2182184265891245,1.2507719550902647,-0.015095190839694572,1.0
2018-03-01 03:24:00,1.21936,1.2344536641221375,1.2180499350515193,1.2508573931927558,-0.015093664122137529,1.0
2018-03-01 05:45:00,1.21953,1.2343914503816795,1.2178231750204969,1.2509597257428622,-0.01486145038167952,1.0
2018-03-01 08:06:00,1.21884,1.2343184732824426,1.2175606927293263,1.2510762538355589,-0.015478473282442673,1.0
2018-03-01 10:27:00,1.21702,1.2342245038167938,1.2172177632139987,1.251231244419589,-0.017204503816793837,1.0
2018-03-01 12:48:00,1.21632,1.2341145801526716,1.2168326138721726,1.2513965464331707,-0.017794580152671546,1.0
2018-03-01 15:09:00,1.22101,1.2340506870229007,1.2166367795497879,1.2514645944960134,-0.013040687022900732,1.0
2018-03-01 17:30:00,1.22484,1.2340109160305344,1.2165364866329367,1.251485345428132,-0.009170916030534437,1.0
2018-03-01 19:51:00,1.2269,1.2339719847328243,1.216456819888987,1.2514871495766617,-0.007071984732824221,1.0
2018-03-01 22:12:00,1.22693,1.2339283969465649,1.2163715013357796,1.25148529255735,-0.006998396946564789,1.0
2018-03-02 00:33:00,1.22732,1.2338725190839694,1.2162781979121091,1.2514668402558298,-0.006552519083969477,1.0
2018-03-02 02:54:00,1.22767,1.2338257251908398,1.2161980514875985,1.251453398894081,-0.006155725190839734,1.0
2018-03-02 05:15:00,1.2258,1.2337483206106872,1.216069092616286,1.2514275486050883,-0.007948320610687176,1.0
2018-03-02 07:36:00,1.22792,1.2336895419847327,1.21598421521346,1.2513948687560055,-0.0057695419847327845,1.0
2018-03-02 09:57:00,1.2317,1.2336590076335878,1.2159538596894761,1.2513641555776995,-0.001959007633587806,1.0
2018-03-02 12:18:00,1.23058,1.233625572519084,1.2159137860635039,1.251337358974664,-0.0030455725190838834,1.0
2018-03-02 14:39:00,1.23143,1.233592213740458,1.21588047364611,1.251303953834806,-0.0021622137404579966,1.0
2018-03-02 17:00:00,1.23238,1.2335451908396948,1.2158537016470565,1.2512366800323331,-0.0011651908396947963,1.0
2018-03-02 19:21:00,1.23253,1.2335047328244275,1.2158285060554241,1.251180959593431,-0.0009747328244276154,1.0
2018-03-02 21:42:00,1.23183,1.233470610687023,1.2157988766715906,1.2511423447024554,-0.0016406106870230364,1.0
2018-03-04 20:42:00,1.23408,1.2334597709923665,1.215791312792137,1.251128229192596,0.0006202290076335881,0.0
2018-03-04 23:03:00,1.23356,1.233450534351145,1.2157835719962544,1.2511174967060357,0.00010946564885494503,0.0
2018-03-05 01:24:00,1.23274,1.2334239694656488,1.2157633281880864,1.2510846107432112,-0.0006839694656488593,0.0
2018-03-05 03:45:00,1.23192,1.2333520610687023,1.215744707584335,1.2509594145530696,-0.0014320610687024171,0.0
2018-03-05 06:06:00,1.23098,1.2332488549618321,1.2157467065853567,1.2507510033383076,-0.0022688549618321563,0.0
2018-03-05 08:27:00,1.23195,1.2331449618320611,1.2157763095440495,1.2505136141200728,-0.0011949618320610256,0.0
2018-03-05 10:48:00,1.23042,1.2330307633587787,1.2157901150364474,1.25027141168111,-0.002610763358778634,0.0
2018-03-05 13:09:00,1.23194,1.2329241984732824,1.2158322449990793,1.2500161519474855,-0.0009841984732823494,0.0
2018-03-05 15:30:00,1.23268,1.2328227480916032,1.21588584999154,1.2497596461916665,-0.00014274809160319535,0.0
2018-03-05 17:51:00,1.23252,1.2326954198473283,1.2160058051567408,1.2493850345379158,-0.0001754198473282731,0.0
2018-03-05 20:12:00,1.23354,1.232585038167939,1.2161135782122743,1.2490564981236039,0.0009549618320610076,0.0
2018-03-05 22:33:00,1.23482,1.232481679389313,1.216240905979788,1.2487224527988379,0.0023383206106870613,0.0
2018-03-06 00:54:00,1.23542,1.232377175572519,1.2163935392721195,1.2483608118729186,0.003042824427480939,0.0
2018-03-06 03:15:00,1.23462,1.2322879389312977,1.216488373266857,1.2480875045957385,0.002332061068702318,0.0
2018-03-06 05:36:00,1.23356,1.2321630534351145,1.2166695914108867,1.2476565154593422,0.0013969465648855373,0.0
2018-03-06 07:57:00,1.23421,1.2320399236641222,1.2168758548989465,1.247203992429298,0.0021700763358778463,0.0
